year,student_id,gender,race,class,region,discrimination_complaint
2001,S301727,M,hispanic,12B,texas,0
2001,S301728,M,hispanic,9A,new_york,0
2001,S301729,F,hispanic,9A,new_york,0
2001,S301730,F,hispanic,10A,texas,1
2001,S301731,F,hispanic,9A,illinois,0
2001,S301732,F,hispanic,9B,new_york,0
2001,S301733,M,hispanic,11B,california,0
2001,S301734,M,hispanic,11A,michigan,0
2001,S301735,M,hispanic,10A,north_carolina,0
2001,S301736,F,hispanic,9B,north_carolina,0
2001,S301737,F,hispanic,9A,new_york,0
2001,S301738,F,hispanic,9A,michigan,0
2001,S301739,F,hispanic,11A,ohio,0
2001,S301740,M,hispanic,10B,georgia,0
2001,S301741,M,hispanic,10A,florida,0
2001,S301742,F,hispanic,11A,north_carolina,0
2001,S301743,M,hispanic,9A,georgia,0
2001,S301744,F,hispanic,10A,texas,0
2001,S301745,M,asian,10A,michigan,0
2001,S301746,F,asian,10B,california,0
2001,S301747,M,asian,9B,california,0
2001,S301748,M,asian,11A,california,0
2001,S301749,F,asian,10A,georgia,0
2001,S301750,M,asian,9A,pennsylvania,0
2001,S301751,F,asian,9A,north_carolina,0
2001,S301752,M,asian,10A,new_york,0
2001,S301753,M,asian,9B,georgia,0
2001,S301754,M,asian,9B,california,1
2001,S301755,F,asian,9A,california,0
2001,S301756,M,other,10B,ohio,0
2001,S301757,F,other,9A,texas,0
2001,S301758,F,other,9B,florida,0
2001,S301759,F,other,10A,illinois,0
2001,S301760,F,other,10B,michigan,0
2001,S301761,F,other,10A,illinois,0
2001,S301762,M,other,10B,ohio,0
2001,S301763,M,other,9A,michigan,0
2001,S301764,M,other,11B,florida,0
2002,S301022,M,white,12B,pennsylvania,0
2002,S301025,F,white,12A,california,0
2002,S301026,M,white,12B,georgia,0
2002,S301028,M,white,12B,michigan,0
2002,S301032,F,white,12A,north_carolina,0
2002,S301033,M,white,12A,florida,0
2002,S301034,M,white,12A,florida,0
2002,S301039,F,white,12B,illinois,0
2002,S301041,F,white,12A,pennsylvania,0
2002,S301046,F,white,12A,california,0
2002,S301047,F,white,12B,georgia,0
2002,S301050,F,white,12A,california,0
2002,S301052,M,white,12A,illinois,0
2002,S301057,F,white,12A,california,0
2002,S301058,F,white,12B,michigan,0
2002,S301062,M,white,12A,illinois,0
2002,S301070,M,white,12A,new_york,0
2002,S301072,M,white,12A,illinois,0
2002,S301077,F,white,12B,new_york,0
2002,S301079,F,white,12B,illinois,0
2002,S301080,F,white,12B,illinois,0
2002,S301081,M,white,12B,new_york,0
2002,S301082,M,white,12A,texas,0
2002,S301085,F,black,12A,georgia,0
2002,S301086,F,black,12A,ohio,0
2002,S301088,F,black,12B,florida,0
2002,S301092,M,black,12B,michigan,0
2002,S301095,M,black,12B,california,1
2002,S301096,M,hispanic,12A,texas,0
2002,S301097,M,hispanic,12A,california,1
2002,S301100,F,asian,12B,florida,0
2002,S301101,F,other,12B,florida,0
2002,S301102,M,white,12B,new_york,0
2002,S301103,M,white,11B,new_york,0
2002,S301105,M,white,12A,california,0
2002,S301107,M,white,11A,michigan,0
2002,S301108,F,white,12A,california,0
2002,S301109,F,white,12A,texas,0
2002,S301110,M,white,12A,georgia,0
2002,S301111,F,white,12A,michigan,0
2002,S301112,F,white,11B,north_carolina,0
2002,S301115,M,white,11B,california,0
2002,S301116,F,white,12B,texas,0
2002,S301117,F,white,11A,texas,0
2002,S301118,M,white,11A,pennsylvania,0
2002,S301119,F,white,11B,texas,0
2002,S301120,M,white,12B,ohio,0
2002,S301122,M,white,11A,texas,1
2002,S301123,M,white,11B,michigan,0
2002,S301125,M,white,11B,ohio,0
2002,S301126,M,white,12A,florida,0
2002,S301127,F,white,11A,florida,0
2002,S301128,F,white,11B,pennsylvania,0
2002,S301129,M,white,11B,texas,0
2002,S301131,M,white,11B,michigan,0
2002,S301135,F,white,11A,north_carolina,0
2002,S301136,F,white,11A,florida,0
2002,S301138,M,white,12A,north_carolina,0
2002,S301139,M,white,12B,michigan,0
2002,S301140,F,white,11A,michigan,0
2002,S301141,M,white,11B,north_carolina,0
2002,S301143,M,white,12A,illinois,0
2002,S301144,M,white,11A,ohio,0
2002,S301146,M,white,12B,ohio,0
2002,S301147,M,white,11A,illinois,0
2002,S301148,M,white,11B,new_york,0
2002,S301149,M,white,11A,ohio,0
2002,S301150,M,white,11A,pennsylvania,0
2002,S301151,M,white,11B,pennsylvania,0
2002,S301152,F,white,11A,pennsylvania,0
2002,S301156,M,white,11B,new_york,0
2002,S301157,F,white,11A,pennsylvania,0
2002,S301158,M,white,12A,new_york,0
2002,S301159,F,white,11B,pennsylvania,0
2002,S301162,F,white,12A,pennsylvania,0
2002,S301164,F,white,12A,michigan,0
2002,S301167,M,white,12A,ohio,0
2002,S301169,F,white,12B,north_carolina,0
2002,S301170,M,white,12B,north_carolina,0
2002,S301171,F,white,11B,new_york,0
2002,S301172,M,white,12B,michigan,0
2002,S301174,F,white,12B,michigan,0
2002,S301175,M,white,12B,ohio,0
2002,S301176,M,white,11B,texas,0
2002,S301177,F,white,12B,new_york,0
2002,S301178,F,white,12B,michigan,0
2002,S301180,M,white,12B,north_carolina,0
2002,S301182,F,white,12B,georgia,0
2002,S301183,M,white,12B,illinois,0
2002,S301184,M,white,12A,georgia,0
2002,S301185,F,white,11B,ohio,0
2002,S301186,F,white,12B,georgia,1
2002,S301188,F,white,11A,new_york,0
2002,S301190,M,white,12B,illinois,0
2002,S301191,F,white,12B,texas,0
2002,S301193,M,white,12B,georgia,0
2002,S301194,M,white,12B,georgia,0
2002,S301197,F,white,11B,north_carolina,0
2002,S301199,F,white,11A,michigan,0
2002,S301200,M,white,11B,illinois,0
2002,S301203,F,white,11B,new_york,0
2002,S301204,M,white,11B,pennsylvania,0
2002,S301205,F,white,11B,texas,0
2002,S301206,M,white,12B,georgia,0
2002,S301207,M,white,12A,florida,1
2002,S301208,M,white,11B,north_carolina,0
2002,S301209,F,white,11A,georgia,0
2002,S301210,F,white,12A,georgia,0
2002,S301213,M,white,12A,ohio,0
2002,S301214,M,white,11A,new_york,0
2002,S301215,M,white,11B,florida,0
2002,S301216,F,white,12A,pennsylvania,0
2002,S301217,M,white,12B,north_carolina,0
2002,S301221,M,white,11B,texas,0
2002,S301222,F,white,12A,michigan,0
2002,S301223,M,white,11B,illinois,0
2002,S301224,M,white,12A,california,0
2002,S301225,M,white,12A,north_carolina,0
2002,S301226,F,white,12A,new_york,0
2002,S301227,M,white,12B,michigan,0
2002,S301228,F,white,12A,illinois,1
2002,S301229,M,white,12A,north_carolina,0
2002,S301231,F,white,11B,illinois,0
2002,S301233,M,white,12B,texas,0
2002,S301234,F,white,12A,michigan,0
2002,S301236,F,white,11B,ohio,0
2002,S301238,M,white,11B,california,0
2002,S301239,F,white,12A,california,0
2002,S301240,M,white,11B,new_york,0
2002,S301243,F,white,11A,illinois,0
2002,S301244,F,white,12B,michigan,0
2002,S301245,M,white,12A,north_carolina,0
2002,S301247,M,white,11B,california,0
2002,S301248,F,white,11A,michigan,0
2002,S301251,M,white,11A,michigan,0
2002,S301254,F,white,12B,north_carolina,0
2002,S301256,F,white,11B,michigan,0
2002,S301257,M,white,12A,florida,0
2002,S301258,F,white,12B,california,0
2002,S301259,F,white,12B,new_york,0
2002,S301260,M,white,11B,ohio,0
2002,S301261,M,white,12A,florida,0
2002,S301262,M,black,12A,ohio,0
2002,S301266,F,black,11B,michigan,1
2002,S301267,M,black,11B,georgia,0
2002,S301268,F,black,12A,ohio,0
2002,S301269,F,black,12B,ohio,0
2002,S301271,F,black,11B,georgia,0
2002,S301272,F,black,11B,georgia,1
2002,S301273,M,black,12B,texas,0
2002,S301274,F,black,11A,north_carolina,0
2002,S301275,M,black,11B,texas,1
2002,S301277,F,black,11A,florida,0
2002,S301278,M,black,11B,florida,0
2002,S301279,F,black,11A,ohio,0
2002,S301280,M,black,11B,florida,0
2002,S301282,F,black,11B,illinois,1
2002,S301283,M,black,12A,north_carolina,0
2002,S301284,F,black,12B,illinois,0
2002,S301285,M,black,12A,texas,0
2002,S301286,M,black,11B,florida,1
2002,S301287,F,black,11A,ohio,0
2002,S301288,F,black,12B,michigan,0
2002,S301291,M,hispanic,11A,texas,0
2002,S301294,M,hispanic,11B,california,0
2002,S301295,M,hispanic,12A,north_carolina,0
2002,S301297,M,hispanic,11B,michigan,0
2002,S301298,M,asian,11A,michigan,0
2002,S301299,M,asian,11B,north_carolina,0
2002,S301301,M,asian,11A,illinois,0
2002,S301302,M,asian,11A,texas,0
2002,S301303,F,asian,11A,georgia,0
2002,S301304,M,other,11B,pennsylvania,0
2002,S301306,M,white,10B,michigan,0
2002,S301307,M,white,11B,michigan,0
2002,S301308,F,white,10B,texas,0
2002,S301309,M,white,12A,illinois,0
2002,S301310,F,white,12B,texas,0
2002,S301311,M,white,11A,north_carolina,0
2002,S301312,F,white,10A,georgia,0
2002,S301314,F,white,12A,pennsylvania,0
2002,S301315,F,white,11B,texas,0
2002,S301316,M,white,11A,california,0
2002,S301317,M,white,11A,georgia,0
2002,S301318,F,white,12B,michigan,0
2002,S301319,F,white,10A,georgia,0
2002,S301320,M,white,11B,pennsylvania,0
2002,S301321,F,white,10A,illinois,0
2002,S301322,M,white,11A,new_york,0
2002,S301323,M,white,12B,michigan,0
2002,S301324,F,white,12A,pennsylvania,0
2002,S301326,M,white,11B,ohio,0
2002,S301327,F,white,12A,california,0
2002,S301328,M,white,11A,georgia,0
2002,S301329,F,white,10B,new_york,0
2002,S301330,F,white,10A,pennsylvania,0
2002,S301332,F,white,11B,florida,0
2002,S301333,M,white,10B,pennsylvania,0
2002,S301334,F,white,12B,illinois,0
2002,S301335,F,white,10A,ohio,0
2002,S301336,F,white,11A,north_carolina,0
2002,S301337,M,white,10B,georgia,0
2002,S301338,M,white,12B,michigan,0
2002,S301339,M,white,10B,ohio,0
2002,S301340,M,white,12A,pennsylvania,0
2002,S301341,F,white,12B,michigan,0
2002,S301342,M,white,10A,pennsylvania,0
2002,S301344,F,white,11A,georgia,0
2002,S301345,M,white,11B,california,1
2002,S301346,M,white,11B,new_york,0
2002,S301347,M,white,12B,florida,0
2002,S301348,F,white,10A,illinois,0
2002,S301349,F,white,11B,michigan,0
2002,S301350,M,white,11A,florida,0
2002,S301351,M,white,11B,california,0
2002,S301352,F,white,10A,florida,0
2002,S301353,M,white,11A,north_carolina,0
2002,S301354,F,white,10A,georgia,0
2002,S301355,M,white,12A,north_carolina,0
2002,S301356,F,white,12B,pennsylvania,0
2002,S301357,F,white,10A,pennsylvania,0
2002,S301358,F,white,11A,new_york,0
2002,S301359,M,white,11A,illinois,0
2002,S301360,M,white,11A,pennsylvania,0
2002,S301361,F,white,11B,ohio,0
2002,S301362,M,white,12A,texas,0
2002,S301363,F,white,12B,illinois,0
2002,S301364,M,white,11B,florida,0
2002,S301365,F,white,10B,ohio,0
2002,S301366,F,white,10A,california,0
2002,S301367,F,white,10A,pennsylvania,0
2002,S301368,F,white,11B,pennsylvania,0
2002,S301369,M,white,10A,california,0
2002,S301370,M,white,12A,pennsylvania,0
2002,S301371,F,white,11A,california,0
2002,S301372,M,white,12B,illinois,0
2002,S301373,M,white,11A,florida,0
2002,S301374,M,white,11B,pennsylvania,0
2002,S301375,M,white,10B,georgia,0
2002,S301376,M,white,11A,california,0
2002,S301377,F,white,12A,pennsylvania,0
2002,S301378,F,white,10A,new_york,0
2002,S301380,F,white,10A,new_york,0
2002,S301382,F,white,10B,pennsylvania,0
2002,S301383,F,white,10B,illinois,0
2002,S301385,M,white,11A,texas,0
2002,S301386,F,white,10A,pennsylvania,0
2002,S301387,M,white,10A,illinois,0
2002,S301388,F,white,11A,ohio,0
2002,S301389,M,white,10A,michigan,0
2002,S301390,M,white,12A,michigan,0
2002,S301391,F,white,11A,north_carolina,0
2002,S301392,F,white,11A,ohio,0
2002,S301393,M,white,10B,florida,0
2002,S301394,F,white,11B,florida,0
2002,S301395,M,white,10A,ohio,0
2002,S301396,M,white,10B,georgia,0
2002,S301397,F,white,10A,michigan,0
2002,S301398,F,white,10B,illinois,0
2002,S301399,F,white,10B,north_carolina,0
2002,S301400,M,white,10B,ohio,0
2002,S301401,F,white,12B,california,0
2002,S301403,M,white,10A,north_carolina,0
2002,S301404,F,white,10A,michigan,0
2002,S301405,M,white,10A,georgia,0
2002,S301406,F,white,11A,texas,0
2002,S301407,F,white,11A,ohio,0
2002,S301408,M,white,11A,georgia,0
2002,S301409,M,white,10B,florida,0
2002,S301410,M,white,10B,new_york,1
2002,S301411,M,white,10B,north_carolina,0
2002,S301412,F,white,12B,texas,0
2002,S301413,F,white,10B,illinois,0
2002,S301414,M,white,12A,georgia,0
2002,S301415,F,white,10B,texas,0
2002,S301416,F,white,11A,north_carolina,0
2002,S301417,M,white,11A,pennsylvania,0
2002,S301418,F,white,11B,michigan,0
2002,S301419,F,white,11B,north_carolina,0
2002,S301420,M,white,12A,illinois,0
2002,S301421,M,white,12A,illinois,0
2002,S301422,M,white,10B,pennsylvania,0
2002,S301423,F,white,12B,illinois,0
2002,S301424,F,white,10B,ohio,0
2002,S301425,M,white,11A,new_york,0
2002,S301426,M,white,12B,new_york,0
2002,S301427,F,white,10B,illinois,0
2002,S301429,F,white,10A,north_carolina,0
2002,S301430,M,white,10A,new_york,0
2002,S301431,F,white,11B,california,0
2002,S301432,F,white,11A,pennsylvania,0
2002,S301433,M,white,11A,michigan,0
2002,S301434,F,white,11B,ohio,0
2002,S301435,M,white,11B,california,0
2002,S301436,F,white,12B,illinois,0
2002,S301438,F,white,10A,michigan,0
2002,S301439,M,white,10B,georgia,0
2002,S301440,F,white,10B,ohio,0
2002,S301441,M,white,10B,new_york,0
2002,S301442,M,white,10A,new_york,0
2002,S301443,F,white,10B,new_york,0
2002,S301444,F,white,12B,michigan,0
2002,S301445,F,white,11A,georgia,0
2002,S301446,M,white,10A,california,0
2002,S301447,F,white,12B,michigan,0
2002,S301448,M,white,11B,north_carolina,0
2002,S301449,M,white,10B,ohio,0
2002,S301450,M,white,11B,california,0
2002,S301451,M,white,11A,california,0
2002,S301452,F,white,10B,california,1
2002,S301454,F,white,10B,florida,0
2002,S301455,M,white,10B,ohio,0
2002,S301456,M,white,10B,michigan,0
2002,S301458,F,white,10A,north_carolina,0
2002,S301459,F,white,12B,illinois,0
2002,S301460,F,white,12B,new_york,0
2002,S301462,M,white,10A,ohio,0
2002,S301463,F,white,11B,michigan,0
2002,S301464,M,white,10B,michigan,0
2002,S301465,F,white,10B,michigan,0
2002,S301466,M,white,12A,michigan,0
2002,S301467,M,white,12B,georgia,0
2002,S301470,M,white,11A,michigan,0
2002,S301471,F,white,10B,florida,0
2002,S301472,M,white,12B,michigan,0
2002,S301473,F,white,10A,michigan,0
2002,S301474,M,white,10A,florida,0
2002,S301475,F,white,11A,texas,0
2002,S301476,M,white,10A,texas,0
2002,S301477,M,white,11B,pennsylvania,0
2002,S301478,F,white,11A,michigan,0
2002,S301479,F,white,12B,ohio,0
2002,S301480,F,white,12B,georgia,0
2002,S301481,F,white,10B,california,0
2002,S301482,F,white,10B,ohio,0
2002,S301483,F,white,10A,texas,0
2002,S301484,M,white,10A,california,0
2002,S301485,M,white,10B,texas,0
2002,S301486,F,white,10B,california,0
2002,S301487,F,white,10A,ohio,0
2002,S301488,M,white,11A,georgia,0
2002,S301489,M,white,11B,new_york,0
2002,S301490,F,white,12A,ohio,0
2002,S301492,F,white,10B,florida,0
2002,S301493,M,white,10A,pennsylvania,0
2002,S301494,F,white,12B,michigan,0
2002,S301496,F,white,11B,north_carolina,0
2002,S301497,M,white,10A,illinois,0
2002,S301498,M,white,12A,illinois,0
2002,S301499,M,white,12B,texas,0
2002,S301500,F,white,11B,pennsylvania,0
2002,S301501,M,white,11B,michigan,0
2002,S301502,M,white,10B,texas,0
2002,S301503,F,white,10A,california,0
2002,S301504,F,white,10A,illinois,1
2002,S301506,F,white,10A,florida,0
2002,S301507,M,white,10B,michigan,0
2002,S301508,M,white,11B,new_york,0
2002,S301510,F,white,10A,pennsylvania,0
2002,S301511,F,white,11A,north_carolina,0
2002,S301512,F,white,10B,georgia,0
2002,S301513,M,white,12B,north_carolina,0
2002,S301514,M,white,11B,illinois,0
2002,S301515,F,white,11A,illinois,0
2002,S301516,F,white,11B,illinois,0
2002,S301517,M,white,12A,pennsylvania,0
2002,S301518,F,white,10B,pennsylvania,0
2002,S301519,M,white,10A,ohio,0
2002,S301521,M,white,11B,michigan,0
2002,S301523,M,white,11A,texas,0
2002,S301524,M,white,11A,illinois,0
2002,S301525,F,white,10B,pennsylvania,0
2002,S301526,M,white,11A,pennsylvania,0
2002,S301527,M,white,11A,pennsylvania,0
2002,S301528,F,white,10B,ohio,0
2002,S301529,M,white,10B,north_carolina,0
2002,S301530,M,white,10B,ohio,0
2002,S301532,F,white,10A,ohio,0
2002,S301533,M,white,11A,new_york,0
2002,S301534,M,white,10B,california,0
2002,S301535,F,white,10B,michigan,0
2002,S301536,M,white,10A,pennsylvania,0
2002,S301537,F,white,10B,california,0
2002,S301538,F,white,11A,ohio,0
2002,S301539,M,white,11B,florida,0
2002,S301541,M,white,10A,ohio,0
2002,S301542,M,white,12A,georgia,0
2002,S301543,M,white,11B,illinois,0
2002,S301544,F,white,10B,illinois,0
2002,S301545,M,white,12B,new_york,0
2002,S301546,F,white,12A,florida,0
2002,S301547,M,white,10A,california,0
2002,S301548,F,white,10B,michigan,0
2002,S301550,F,white,12B,pennsylvania,0
2002,S301551,M,white,11B,new_york,0
2002,S301552,M,white,12B,ohio,0
2002,S301553,M,white,12B,florida,0
2002,S301554,F,white,11A,pennsylvania,0
2002,S301556,M,white,11B,florida,0
2002,S301557,F,white,10B,california,0
2002,S301558,M,white,11B,pennsylvania,0
2002,S301559,M,white,12A,north_carolina,0
2002,S301560,M,white,10A,illinois,0
2002,S301561,M,white,10A,ohio,0
2002,S301562,M,white,10B,georgia,0
2002,S301563,F,white,12B,florida,0
2002,S301564,F,white,12B,ohio,0
2002,S301565,M,white,12A,georgia,1
2002,S301566,M,white,11A,ohio,0
2002,S301567,F,white,10B,illinois,0
2002,S301568,F,white,11A,ohio,0
2002,S301569,M,white,11B,illinois,0
2002,S301571,M,white,10B,california,0
2002,S301572,M,white,10A,new_york,0
2002,S301573,M,white,12A,georgia,0
2002,S301574,M,white,10B,california,0
2002,S301576,M,white,11A,california,0
2002,S301577,M,white,10B,north_carolina,0
2002,S301578,M,white,10B,ohio,0
2002,S301579,F,white,12B,michigan,0
2002,S301580,M,white,10A,michigan,0
2002,S301581,F,white,11B,texas,0
2002,S301582,M,white,10A,georgia,0
2002,S301583,M,white,11A,florida,0
2002,S301584,F,white,12A,illinois,0
2002,S301585,F,white,10B,new_york,0
2002,S301586,F,white,12B,texas,0
2002,S301587,F,white,12B,pennsylvania,0
2002,S301588,M,white,11A,ohio,0
2002,S301589,F,white,10B,new_york,0
2002,S301590,M,white,12A,florida,0
2002,S301591,F,white,12B,california,0
2002,S301592,M,white,11B,georgia,0
2002,S301593,F,white,10A,florida,0
2002,S301594,M,white,10B,pennsylvania,0
2002,S301595,F,white,10A,georgia,0
2002,S301596,F,white,10A,texas,1
2002,S301597,M,black,11B,texas,0
2002,S301598,F,black,11A,california,0
2002,S301599,F,black,11A,california,0
2002,S301600,M,black,12A,michigan,1
2002,S301601,M,black,11A,illinois,0
2002,S301602,F,black,10B,texas,0
2002,S301603,M,black,11A,illinois,0
2002,S301604,M,black,11B,florida,0
2002,S301605,M,black,11B,new_york,0
2002,S301606,F,black,10A,texas,0
2002,S301607,M,black,11A,texas,0
2002,S301608,F,black,10A,texas,0
2002,S301610,M,black,11A,new_york,0
2002,S301611,M,black,11B,texas,1
2002,S301613,M,black,12B,illinois,0
2002,S301614,M,black,12B,texas,0
2002,S301615,M,black,12B,texas,0
2002,S301616,F,black,10B,texas,0
2002,S301617,F,black,12B,texas,0
2002,S301618,F,black,12B,florida,0
2002,S301619,M,black,12A,georgia,0
2002,S301620,F,black,10B,georgia,0
2002,S301621,M,black,10B,florida,0
2002,S301622,M,black,11B,florida,0
2002,S301624,M,black,10B,michigan,0
2002,S301625,M,black,12B,michigan,1
2002,S301626,F,black,12A,ohio,0
2002,S301627,F,black,10B,california,0
2002,S301628,F,black,11A,pennsylvania,0
2002,S301629,M,black,10B,florida,0
2002,S301631,F,black,10A,pennsylvania,0
2002,S301632,M,black,12B,texas,0
2002,S301633,F,black,12B,california,0
2002,S301634,M,black,11B,illinois,0
2002,S301635,F,black,12B,texas,0
2002,S301636,F,black,11B,michigan,0
2002,S301637,M,black,10A,north_carolina,0
2002,S301638,M,black,10A,michigan,0
2002,S301639,M,black,11A,north_carolina,1
2002,S301640,M,black,12B,florida,0
2002,S301641,F,black,11A,michigan,0
2002,S301643,M,black,12A,illinois,0
2002,S301645,F,black,10A,pennsylvania,0
2002,S301646,M,black,11B,michigan,0
2002,S301647,M,black,11A,georgia,0
2002,S301648,M,black,11A,ohio,0
2002,S301649,F,black,12B,michigan,0
2002,S301650,M,black,10B,texas,1
2002,S301651,F,black,10B,georgia,0
2002,S301652,F,black,11A,california,0
2002,S301653,F,black,12B,california,0
2002,S301654,F,black,10A,california,0
2002,S301655,M,black,12A,florida,0
2002,S301656,F,black,10B,georgia,0
2002,S301657,F,black,11A,north_carolina,0
2002,S301659,F,black,10B,ohio,0
2002,S301660,M,black,10A,ohio,0
2002,S301661,M,black,10A,ohio,0
2002,S301664,F,black,10A,new_york,0
2002,S301665,M,black,11B,north_carolina,1
2002,S301666,F,black,10A,texas,1
2002,S301667,F,black,11B,texas,0
2002,S301668,F,black,10B,california,0
2002,S301670,F,black,11A,california,0
2002,S301671,M,black,10A,texas,0
2002,S301672,M,black,11B,pennsylvania,0
2002,S301673,F,black,10B,ohio,0
2002,S301674,M,black,11B,new_york,0
2002,S301675,F,black,10A,north_carolina,1
2002,S301676,M,black,12B,ohio,1
2002,S301677,M,black,10A,texas,0
2002,S301678,F,black,10A,illinois,0
2002,S301679,F,black,11A,california,0
2002,S301681,M,black,11A,new_york,0
2002,S301682,M,black,11A,california,0
2002,S301683,F,black,11B,ohio,1
2002,S301684,M,black,10A,new_york,0
2002,S301685,F,black,11A,north_carolina,1
2002,S301686,F,black,12A,california,0
2002,S301687,F,black,10B,florida,0
2002,S301688,M,black,10B,texas,0
2002,S301689,F,black,12A,florida,0
2002,S301690,M,black,12B,florida,0
2002,S301691,F,black,10B,north_carolina,0
2002,S301692,F,black,10B,florida,0
2002,S301693,M,black,10A,ohio,0
2002,S301694,F,black,11B,new_york,0
2002,S301695,F,black,10B,north_carolina,0
2002,S301696,F,black,12B,michigan,0
2002,S301697,F,black,11B,michigan,1
2002,S301698,M,black,10B,illinois,1
2002,S301699,M,black,11A,pennsylvania,0
2002,S301700,M,black,11A,pennsylvania,0
2002,S301701,M,black,12B,california,0
2002,S301702,F,black,10B,new_york,0
2002,S301703,F,black,12A,pennsylvania,0
2002,S301704,M,black,12B,ohio,1
2002,S301705,F,black,10A,new_york,0
2002,S301706,M,black,12B,florida,0
2002,S301707,M,black,12A,texas,0
2002,S301708,F,black,10A,florida,0
2002,S301709,M,black,10A,texas,1
2002,S301710,M,black,10A,illinois,0
2002,S301711,F,black,12A,georgia,1
2002,S301712,F,black,10A,texas,0
2002,S301713,F,black,10A,new_york,0
2002,S301715,M,black,11A,michigan,0
2002,S301716,M,black,11A,north_carolina,0
2002,S301717,F,black,11B,georgia,0
2002,S301718,M,black,10A,north_carolina,1
2002,S301719,M,black,12B,florida,0
2002,S301720,F,black,10B,florida,0
2002,S301721,F,black,10A,north_carolina,0
2002,S301722,M,black,10B,ohio,0
2002,S301723,M,hispanic,11A,illinois,0
2002,S301725,F,hispanic,10A,california,0
2002,S301726,F,hispanic,10B,new_york,0
2002,S301728,M,hispanic,10A,new_york,0
2002,S301729,F,hispanic,10A,new_york,0
2002,S301730,F,hispanic,11A,texas,0
2002,S301731,F,hispanic,10A,illinois,1
2002,S301732,F,hispanic,10B,new_york,0
2002,S301733,M,hispanic,12A,california,0
2002,S301734,M,hispanic,12A,michigan,0
2002,S301735,M,hispanic,11A,north_carolina,0
2002,S301736,F,hispanic,10B,north_carolina,0
2002,S301737,F,hispanic,10A,new_york,0
2002,S301738,F,hispanic,10A,michigan,0
2002,S301739,F,hispanic,12A,ohio,0
2002,S301740,M,hispanic,11B,georgia,0
2002,S301741,M,hispanic,11A,florida,0
2002,S301742,F,hispanic,12A,north_carolina,0
2002,S301743,M,hispanic,10A,georgia,0
2002,S301744,F,hispanic,11A,texas,0
2002,S301745,M,asian,11A,michigan,0
2002,S301746,F,asian,11B,california,0
2002,S301747,M,asian,10B,california,0
2002,S301748,M,asian,12A,california,0
2002,S301749,F,asian,11A,georgia,0
2002,S301750,M,asian,10A,pennsylvania,1
2002,S301751,F,asian,10B,north_carolina,0
2002,S301752,M,asian,11A,new_york,0
2002,S301753,M,asian,10B,georgia,0
2002,S301754,M,asian,10B,california,0
2002,S301755,F,asian,10A,california,0
2002,S301756,M,other,11B,ohio,0
2002,S301757,F,other,10A,texas,0
2002,S301758,F,other,10B,florida,0
2002,S301759,F,other,11A,illinois,0
2002,S301760,F,other,11B,michigan,0
2002,S301761,F,other,11A,illinois,0
2002,S301762,M,other,11B,ohio,0
2002,S301763,M,other,10A,michigan,0
2002,S301764,M,other,12B,florida,0
2002,S301765,F,white,11B,ohio,0
2002,S301766,F,white,10A,texas,0
2002,S301767,M,white,10A,pennsylvania,0
2002,S301768,F,white,9A,michigan,0
2002,S301769,M,white,11B,florida,0
2002,S301770,M,white,9A,california,0
2002,S301771,F,white,10A,new_york,0
2002,S301772,M,white,10A,michigan,0
2002,S301773,M,white,10B,ohio,0
2002,S301774,F,white,11A,ohio,0
2002,S301775,M,white,9A,florida,0
2002,S301776,M,white,9A,north_carolina,0
2002,S301777,M,white,12B,illinois,0
2002,S301778,M,white,11A,california,0
2002,S301779,M,white,10B,north_carolina,0
2002,S301780,M,white,10B,illinois,0
2002,S301781,M,white,9B,california,0
2002,S301782,M,white,9A,michigan,0
2002,S301783,M,white,10B,georgia,0
2002,S301784,F,white,10A,illinois,0
2002,S301785,F,white,11A,california,0
2002,S301786,F,white,9A,texas,1
2002,S301787,M,white,10A,illinois,0
2002,S301788,M,white,9B,florida,0
2002,S301789,M,white,9B,north_carolina,0
2002,S301790,M,white,10B,florida,0
2002,S301791,F,white,10B,new_york,0
2002,S301792,M,white,9A,new_york,0
2002,S301793,M,white,9A,california,0
2002,S301794,M,white,12B,texas,0
2002,S301795,F,white,9A,new_york,0
2002,S301796,M,white,10B,california,0
2002,S301797,F,white,9B,pennsylvania,0
2002,S301798,F,white,11B,florida,0
2002,S301799,M,white,12B,georgia,0
2002,S301800,M,white,12B,new_york,0
2002,S301801,F,white,9B,florida,0
2002,S301802,F,white,10B,north_carolina,0
2002,S301803,F,white,11A,illinois,0
2002,S301804,F,white,9B,california,0
2002,S301805,M,white,10B,texas,0
2002,S301806,F,white,12B,ohio,0
2002,S301807,M,white,11A,texas,0
2002,S301808,F,white,9B,ohio,0
2002,S301809,M,white,9A,georgia,0
2002,S301810,F,white,10A,michigan,0
2002,S301811,M,white,9B,georgia,0
2002,S301812,M,white,10A,new_york,0
2002,S301813,F,white,10B,georgia,0
2002,S301814,F,white,11B,california,0
2002,S301815,M,white,12B,california,1
2002,S301816,M,white,10B,new_york,0
2002,S301817,M,white,10A,florida,0
2002,S301818,M,white,12B,michigan,0
2002,S301819,M,white,10A,pennsylvania,0
2002,S301820,F,white,10B,illinois,0
2002,S301821,F,white,11A,georgia,0
2002,S301822,F,white,9A,texas,0
2002,S301823,M,white,10A,ohio,0
2002,S301824,F,white,10B,michigan,0
2002,S301825,F,white,11A,georgia,0
